vessel,start,end,dur_hours,counterparty,encounteredVesselFlag,kind,latitude,longitude
ILYA KONOVALOV(RUS),2015-12-28 10:30,2015-12-28 13:40,3.2,KAPITAN FALEYEV,RUS,transshipment,50.309,156.7001
ILYA KONOVALOV(RUS),2015-04-04 00:00,2015-04-06 10:10,58.2,BALYUZEK,RUS,transshipment,56.7219,150.7799
ILYA KONOVALOV(RUS),2015-04-04 12:20,2015-04-06 02:20,38.0,AERONAVT,RUS,transshipment,56.7131,150.7669
ILYA KONOVALOV(RUS),2015-04-04 00:30,2015-04-04 11:30,11.0,ARDATOV,RUS,transshipment,56.7889,150.3376
ILYA KONOVALOV(RUS),2015-03-11 00:00,2015-03-12 23:50,47.8,CRYSTAL ARCTICA,RUS,transshipment,55.3533,155.4528
ILYA KONOVALOV(RUS),2014-12-28 10:50,2014-12-29 21:00,34.2,BALYUZEK,RUS,transshipment,42.402,143.9888
ILYA KONOVALOV(RUS),2014-12-28 10:40,2014-12-28 19:50,9.2,KAPITAN FALEYEV,RUS,transshipment,42.4306,143.9353
ILYA KONOVALOV(RUS),2014-12-14 01:10,2014-12-14 05:50,4.7,M.BRYZGALIN,RUS,supply_other,42.3478,143.9534
ILYA KONOVALOV(RUS),2014-12-01 00:40,2014-12-01 05:10,4.5,BALYUZEK,RUS,supply_other,42.1074,144.1714
ILYA KONOVALOV(RUS),2014-11-29 00:30,2014-11-30 13:30,37.0,BALYUZEK,RUS,transshipment,42.4131,144.1538
ILYA KONOVALOV(RUS),2014-11-30 00:00,2014-11-30 13:30,13.5,AERONAVT,RUS,transshipment,42.4125,144.173
ILYA KONOVALOV(RUS),2014-10-30 03:20,2014-10-31 09:30,30.2,BALYUZEK,RUS,transshipment,40.1515,142.3632
ILYA KONOVALOV(RUS),2014-10-30 18:50,2014-10-31 09:30,14.7,KAPITAN FALEYEV,RUS,transshipment,40.0686,142.4393
ILYA KONOVALOV(RUS),2014-06-19 00:40,2014-06-19 14:40,14.0,BALYUZEK,RUS,transshipment,50.8987,155.0476
ILYA KONOVALOV(RUS),2014-02-19 00:00,2014-02-19 14:00,14.0,CRYSTAL ARCTICA,RUS,transshipment,54.0566,155.752
ILYA KONOVALOV(RUS),2014-02-19 00:00,2014-02-19 14:00,14.0,ALEXANDR BELYAKOV,RUS,transshipment,54.0567,155.7522
ILYA KONOVALOV(RUS),2013-09-07 00:00,2013-09-08 23:20,47.3,KAPITAN FALEYEV,RUS,transshipment,48.8499,155.9705
ILYA KONOVALOV(RUS),2013-07-07 00:00,2013-07-07 03:10,3.2,CRYSTAL AFRICA,RUS,transshipment,61.222,-178.819
ILYA KONOVALOV(RUS),2013-07-02 03:30,2013-07-02 23:30,20.0,CRYSTAL ATLANTICA,RUS,transshipment,62.3006,177.7599
ILYA KONOVALOV(RUS),2013-06-04 00:00,2013-06-05 11:10,35.2,CRYSTAL AFRICA,RUS,transshipment,61.2293,-179.4113
ILYA KONOVALOV(RUS),2013-04-18 00:20,2013-04-18 23:50,23.5,CRYSTAL ATLANTICA,RUS,transshipment,58.3048,152.4962
ILYA KONOVALOV(RUS),2013-04-16 00:00,2013-04-16 15:20,15.3,CRYSTAL ARCTICA,RUS,transshipment,58.5517,151.8616
ILYA KONOVALOV(RUS),2013-03-03 00:00,2013-03-03 11:20,11.3,CRYSTAL AFRICA,RUS,transshipment,55.0935,154.7557
ILYA KONOVALOV(RUS),2013-03-01 00:30,2013-03-02 23:50,47.3,ALEXANDR BELYAKOV,RUS,transshipment,55.2748,154.9262
ILYA KONOVALOV(RUS),2012-03-08 00:00,2012-03-09 04:20,28.3,CRYSTAL ARCTICA,RUS,transshipment,55.2842,155.1154
ILYA KONOVALOV(RUS),2012-02-14 09:40,2012-02-14 23:50,14.2,CRYSTAL ATLANTICA,RUS,transshipment,54.0995,155.3754
ILYA KONOVALOV(RUS),2012-01-21 07:20,2012-01-21 11:20,4.0,UST-KARSK,RUS,supply_other,54.0714,155.497
KAPITAN FALEYEV(RUS),2026-04-05 01:40,2026-04-05 20:20,18.7,TIGR 2,RUS,transshipment,55.7538,151.6083
KAPITAN FALEYEV(RUS),2026-04-05 01:40,2026-04-05 20:20,18.7,ALEXANDR BELYAKOV,RUS,transshipment,55.7539,151.6084
KAPITAN FALEYEV(RUS),2026-03-23 20:20,2026-03-24 03:40,7.3,KAPITAN MASLOVETS,RUS,transshipment,58.2847,155.3213
KAPITAN FALEYEV(RUS),2026-03-21 19:30,2026-03-23 18:30,47.0,SEAWIND-1,RUS,transshipment,58.3261,156.1987
KAPITAN FALEYEV(RUS),2026-03-22 01:20,2026-03-22 13:20,12.0,FRIO MURMANSK,RUS,transshipment,58.3762,156.4122
KAPITAN FALEYEV(RUS),2026-03-12 16:30,2026-03-13 22:50,30.3,FRIO SEVASTOPOLIS,RUS,transshipment,58.5087,156.7759
KAPITAN FALEYEV(RUS),2026-02-19 12:40,2026-02-22 23:50,83.2,TIGR 2,RUS,transshipment,56.5221,145.3502
KAPITAN FALEYEV(RUS),2026-02-22 03:10,2026-02-22 23:50,20.7,SEAWIND-1,RUS,transshipment,56.5681,145.1851
KAPITAN FALEYEV(RUS),2026-02-19 12:40,2026-02-22 02:50,62.2,ALEXANDR BELYAKOV,RUS,transshipment,56.5066,145.4059
KAPITAN FALEYEV(RUS),2026-02-12 04:30,2026-02-12 07:30,3.0,TIGR 2,RUS,supply_other,56.1391,146.8391
KAPITAN FALEYEV(RUS),2026-02-10 20:10,2026-02-11 19:40,23.5,ORION,RUS,transshipment,56.7739,146.3771
KAPITAN FALEYEV(RUS),2026-01-26 12:20,2026-01-26 20:20,8.0,FRIO NAVARIN,RUS,transshipment,59.3319,146.604
KAPITAN FALEYEV(RUS),2026-01-23 13:30,2026-01-25 14:00,48.5,FRIO NAVARIN,RUS,transshipment,58.5965,147.6196
KAPITAN FALEYEV(RUS),2025-12-07 09:20,2025-12-09 23:40,62.3,TIGR 2,RUS,transshipment,61.3887,172.9288
KAPITAN FALEYEV(RUS),2025-12-07 14:10,2025-12-08 15:00,24.8,SHANTAR,RUS,transshipment,61.3937,172.9244
KAPITAN FALEYEV(RUS),2025-10-14 05:10,2025-10-17 10:40,77.5,TIGR 2,RUS,transshipment,60.3749,169.6198
KAPITAN FALEYEV(RUS),2025-10-12 11:20,2025-10-13 23:50,36.5,TIGR 2,RUS,transshipment,60.3733,169.6189
KAPITAN FALEYEV(RUS),2025-09-14 12:10,2025-09-16 16:50,52.7,FRIO MURMANSK,RUS,transshipment,61.9047,-179.2554
KAPITAN FALEYEV(RUS),2025-09-02 08:40,2025-09-02 23:50,15.2,TAVRIA,RUS,transshipment,61.6128,173.7129
KAPITAN FALEYEV(RUS),2025-08-12 20:30,2025-08-13 20:40,24.2,TIGR 2,RUS,transshipment,62.4347,177.674
KAPITAN FALEYEV(RUS),2025-08-09 08:00,2025-08-11 12:30,52.5,TIGR 2,RUS,transshipment,62.4185,178.0626
KAPITAN FALEYEV(RUS),2025-07-12 05:00,2025-07-16 06:50,97.8,FRIO MURMANSK,RUS,transshipment,62.9092,179.3921
KAPITAN FALEYEV(RUS),2025-06-24 16:40,2025-06-24 21:20,4.7,FRIO MURMANSK,RUS,transshipment,62.48,177.6105
KAPITAN FALEYEV(RUS),2025-06-22 00:00,2025-06-24 12:10,60.2,FRIO MURMANSK,RUS,transshipment,62.4807,177.6091
KAPITAN FALEYEV(RUS),2024-07-30 04:00,2024-08-01 14:20,58.3,TIGR 2,RUS,transshipment,62.9002,179.4289
KAPITAN FALEYEV(RUS),2024-07-31 07:10,2024-08-01 13:40,30.5,AMFITRITA,RUS,transshipment,62.8993,179.4268
KAPITAN FALEYEV(RUS),2024-07-31 11:30,2024-08-01 13:30,26.0,HERMES,RUS,transshipment,62.8993,179.4253
KAPITAN FALEYEV(RUS),2024-03-26 01:00,2024-03-26 05:30,4.5,SEAWIND-1,RUS,supply_other,55.438,151.336
KAPITAN FALEYEV(RUS),2023-07-26 00:00,2023-07-26 14:20,14.3,TIGR 2,RUS,transshipment,59.1559,163.3565
KAPITAN FALEYEV(RUS),2023-07-16 20:40,2023-07-16 23:50,3.2,MRS-150-317,RUS,supply_other,57.8388,162.2627
KAPITAN FALEYEV(RUS),2023-07-09 13:50,2023-07-12 16:10,74.3,TIGR 2,RUS,transshipment,62.9331,179.5149
KAPITAN FALEYEV(RUS),2023-07-09 13:50,2023-07-11 05:50,40.0,KAPITAN MASLOVETS,RUS,transshipment,62.9335,179.5169
KAPITAN FALEYEV(RUS),2023-06-23 00:10,2023-06-25 04:10,52.0,FRIO MURMANSK,RUS,transshipment,63.3027,179.2724
KAPITAN FALEYEV(RUS),2023-06-03 00:10,2023-06-04 23:50,47.7,FRIO MURMANSK,RUS,transshipment,62.4827,177.9298
KAPITAN FALEYEV(RUS),2023-05-28 09:30,2023-05-28 20:40,11.2,ICE RIVER,RUS,transshipment,62.2259,176.477
KAPITAN FALEYEV(RUS),2023-05-28 09:30,2023-05-28 20:10,10.7,KHABAROVSK,RUS,transshipment,62.2259,176.4769
KAPITAN FALEYEV(RUS),2023-04-30 01:30,2023-05-01 17:50,40.3,TIGR 2,RUS,transshipment,54.1479,155.7016
KAPITAN FALEYEV(RUS),2023-04-16 01:40,2023-04-16 08:40,7.0,KAPITAN MASLOVETS,RUS,transshipment,56.6194,143.9491
KAPITAN FALEYEV(RUS),2023-04-16 02:40,2023-04-16 08:40,6.0,PLUTONAS,RUS,transshipment,56.6232,143.9464
KAPITAN FALEYEV(RUS),2023-04-15 19:40,2023-04-15 22:20,2.7,PIOTR.ZHITNIKOV,RUS,supply_other,56.5449,143.7101
KAPITAN FALEYEV(RUS),2023-04-14 14:50,2023-04-15 06:20,15.5,PIOTR.ZHITNIKOV,RUS,transshipment,56.5893,143.9887
KAPITAN FALEYEV(RUS),2023-03-31 11:30,2023-04-02 16:10,52.7,BALYUZEK,RUS,transshipment,56.6485,149.3367
KAPITAN FALEYEV(RUS),2023-04-01 00:00,2023-04-01 10:20,10.3,JUPITER,RUS,transshipment,56.6111,149.2558
KAPITAN FALEYEV(RUS),2023-03-23 00:00,2023-03-23 23:50,23.8,TIGR 2,RUS,transshipment,54.0753,155.6782
KAPITAN FALEYEV(RUS),2023-03-23 00:00,2023-03-23 18:00,18.0,ILYA KONOVALOV,RUS,transshipment,54.074,155.6781
KAPITAN FALEYEV(RUS),2023-03-12 00:00,2023-03-12 08:40,8.7,SIMFONIYA,RUS,transshipment,54.135,155.428
KAPITAN FALEYEV(RUS),2023-03-10 02:40,2023-03-10 23:50,21.2,SEAWIND-1,RUS,transshipment,53.5301,153.5816
KAPITAN FALEYEV(RUS),2023-02-27 01:40,2023-02-27 17:50,16.2,BALYUZEK,RUS,transshipment,53.8351,153.7727
KAPITAN FALEYEV(RUS),2023-02-26 06:20,2023-02-26 23:50,17.5,BIKIN,RUS,transshipment,53.7865,153.8035
KAPITAN FALEYEV(RUS),2022-10-07 00:00,2022-10-07 11:20,11.3,FRIO MURMANSK,RUS,transshipment,49.2962,156.0666
KAPITAN FALEYEV(RUS),2022-09-04 08:20,2022-09-05 08:10,23.8,FRIO MURMANSK,RUS,transshipment,49.2795,155.3644
KAPITAN FALEYEV(RUS),2022-07-16 05:00,2022-07-17 09:00,28.0,FRIO MURMANSK,RUS,transshipment,49.1486,155.6797
KAPITAN FALEYEV(RUS),2022-06-27 07:00,2022-06-28 23:50,40.8,MERCURY,RUS,transshipment,62.9,179.462
KAPITAN FALEYEV(RUS),2022-06-27 07:00,2022-06-27 11:20,4.3,ALESTAR,RUS,supply_other,62.8999,179.4598
KAPITAN FALEYEV(RUS),2022-06-13 14:40,2022-06-15 17:00,50.3,FRIO MURMANSK,RUS,transshipment,61.6559,-178.9577
KAPITAN FALEYEV(RUS),2022-06-13 16:10,2022-06-15 14:10,46.0,KALKAN,RUS,transshipment,61.6395,-178.9549
KAPITAN FALEYEV(RUS),2022-04-22 01:20,2022-04-23 10:50,33.5,PLUTONAS,RUS,transshipment,50.8609,156.1961
KAPITAN FALEYEV(RUS),2022-04-12 11:00,2022-04-12 16:20,5.3,BALYUZEK,RUS,supply_other,50.1232,154.4519
KAPITAN FALEYEV(RUS),2022-04-01 02:00,2022-04-03 02:20,48.3,FRIO MURMANSK,RUS,transshipment,55.8364,148.7558
KAPITAN FALEYEV(RUS),2022-04-02 09:20,2022-04-02 19:20,10.0,SEAWIND-1,RUS,transshipment,55.8796,149.0914
KAPITAN FALEYEV(RUS),2022-03-26 04:00,2022-03-26 09:10,5.2,FRIO MURMANSK,RUS,transshipment,55.6605,150.1005
KAPITAN FALEYEV(RUS),2022-03-16 07:50,2022-03-18 18:40,58.8,BALYUZEK,RUS,transshipment,56.0389,148.2789
KAPITAN FALEYEV(RUS),2022-03-16 20:50,2022-03-17 11:20,14.5,ICE CRYSTAL,RUS,transshipment,56.0401,148.4326
KAPITAN FALEYEV(RUS),2022-03-04 00:00,2022-03-05 17:00,41.0,KAPITAN SHCHERBAKOV,RUS,transshipment,55.2951,155.3046
KAPITAN FALEYEV(RUS),2022-02-17 18:20,2022-02-19 09:40,39.3,KAPITAN SHCHERBAKOV,RUS,transshipment,54.1619,155.707
KAPITAN FALEYEV(RUS),2021-10-13 04:20,2021-10-15 02:00,45.7,BALYUZEK,RUS,transshipment,62.2942,178.515
KAPITAN FALEYEV(RUS),2021-09-22 03:10,2021-09-24 04:20,49.2,FRIO MURMANSK,RUS,transshipment,62.3952,178.1498
KAPITAN FALEYEV(RUS),2021-09-10 00:00,2021-09-12 09:10,57.2,TIGR 2,RUS,transshipment,62.4187,179.2444
KAPITAN FALEYEV(RUS),2021-09-11 00:00,2021-09-11 14:40,14.7,VOSTOK 7,RUS,transshipment,62.4406,179.2855
KAPITAN FALEYEV(RUS),2021-09-10 01:00,2021-09-10 13:20,12.3,GLIER,RUS,transshipment,62.4431,179.2828
KAPITAN FALEYEV(RUS),2021-08-28 06:30,2021-08-29 07:50,25.3,TIGR 2,RUS,transshipment,62.2948,177.7855
KAPITAN FALEYEV(RUS),2021-08-26 06:10,2021-08-28 06:00,47.8,BALYUZEK,RUS,transshipment,62.3201,177.7489
KAPITAN FALEYEV(RUS),2021-08-07 00:00,2021-08-07 15:00,15.0,FRIO MURMANSK,RUS,transshipment,53.7613,155.8338
KAPITAN FALEYEV(RUS),2021-08-06 00:50,2021-08-06 15:30,14.7,FRIO MURMANSK,RUS,transshipment,53.7617,155.8362
KAPITAN FALEYEV(RUS),2021-07-16 18:10,2021-07-16 20:50,2.7,SEAWIND-1,RUS,supply_other,62.0396,178.6729
KAPITAN FALEYEV(RUS),2021-07-10 06:40,2021-07-12 17:00,58.3,TIGR 2,RUS,transshipment,62.1677,178.2759
KAPITAN FALEYEV(RUS),2021-07-11 15:00,2021-07-12 17:00,26.0,ILYA KONOVALOV,RUS,transshipment,62.1686,178.2465
KAPITAN FALEYEV(RUS),2021-07-10 06:40,2021-07-11 11:30,28.8,NIKOLAY CHEPIK,RUS,transshipment,62.1671,178.3012
KAPITAN FALEYEV(RUS),2021-07-02 12:50,2021-07-03 23:50,35.0,TIGR 2,RUS,transshipment,62.4485,178.2088
KAPITAN FALEYEV(RUS),2021-06-27 12:40,2021-06-27 21:10,8.5,GLIER,RUS,transshipment,61.6797,179.7178
KAPITAN FALEYEV(RUS),2021-06-16 14:40,2021-06-17 16:30,25.8,TIGR 2,RUS,transshipment,62.2806,177.8977
KAPITAN FALEYEV(RUS),2021-06-16 15:30,2021-06-16 19:20,3.8,GLORIA,RUS,supply_other,62.2797,177.9007
KAPITAN FALEYEV(RUS),2021-06-14 19:00,2021-06-16 14:20,43.3,FRIO MURMANSK,RUS,transshipment,62.2949,177.8493
KAPITAN FALEYEV(RUS),2021-04-25 03:20,2021-04-25 14:10,10.8,VOSTOK-5,RUS,transshipment,50.9001,153.5894
KAPITAN FALEYEV(RUS),2021-04-12 19:10,2021-04-13 06:40,11.5,NIKOLAY KASATKIN,RUS,transshipment,56.3212,148.5762
KAPITAN FALEYEV(RUS),2021-04-10 07:20,2021-04-11 23:50,40.5,BALYUZEK,RUS,transshipment,55.973,148.3913
KAPITAN FALEYEV(RUS),2021-04-10 07:10,2021-04-10 12:00,4.8,ILYA KONOVALOV,RUS,supply_other,55.8455,148.4716
KAPITAN FALEYEV(RUS),2021-04-01 12:40,2021-04-02 12:20,23.7,BALYUZEK,RUS,transshipment,57.09,150.6149
KAPITAN FALEYEV(RUS),2021-03-21 00:00,2021-03-22 09:10,33.2,TIGR 2,RUS,transshipment,55.8288,150.2337
KAPITAN FALEYEV(RUS),2021-03-12 04:50,2021-03-12 13:30,8.7,BALYUZEK,RUS,transshipment,55.4826,150.7439
KAPITAN FALEYEV(RUS),2021-03-10 13:50,2021-03-12 03:50,38.0,TIGR 2,RUS,transshipment,55.7651,150.3776
KAPITAN FALEYEV(RUS),2021-03-07 08:10,2021-03-07 11:20,3.2,SEAWIND-1,RUS,supply_other,55.4438,150.5644
KAPITAN FALEYEV(RUS),2021-02-27 03:00,2021-02-27 09:20,6.3,KOMMUNARY NIKOLAYEVA,RUS,transshipment,54.1323,155.4213
KAPITAN FALEYEV(RUS),2019-05-21 21:10,2019-05-22 16:10,19.0,TIGR 2,RUS,transshipment,50.2947,156.7106
KAPITAN FALEYEV(RUS),2019-03-26 14:30,2019-03-26 23:20,8.8,ODIN,RUS,transshipment,56.0949,151.4583
KAPITAN FALEYEV(RUS),2019-03-16 14:30,2019-03-19 05:40,63.2,PACIFICA,RUS,transshipment,55.3498,154.7296
KAPITAN FALEYEV(RUS),2019-02-28 16:50,2019-03-02 17:50,49.0,ARKADIJA,RUS,transshipment,55.3947,155.0142
KAPITAN FALEYEV(RUS),2019-02-19 10:50,2019-02-19 18:20,7.5,ARKADIJA,RUS,transshipment,55.7106,149.6773
KAPITAN FALEYEV(RUS),2019-02-10 21:00,2019-02-12 11:00,38.0,TIGR 2,RUS,transshipment,54.1244,155.4563
KAPITAN FALEYEV(RUS),2019-01-05 19:10,2019-01-06 06:50,11.7,BALYUZEK,RUS,transshipment,52.5858,156.0792
KAPITAN FALEYEV(RUS),2018-07-11 11:40,2018-07-11 16:20,4.7,PETROPAVLOVSK,RUS,bunkering,49.6448,156.3952
KAPITAN FALEYEV(RUS),2018-06-25 02:00,2018-06-25 14:00,12.0,ALEXANDR BELYAKOV,RUS,transshipment,50.557,155.0412
KAPITAN FALEYEV(RUS),2018-06-07 16:20,2018-06-09 02:00,33.7,BALYUZEK,RUS,transshipment,48.3751,155.0131
KAPITAN FALEYEV(RUS),2018-06-07 20:10,2018-06-09 02:00,29.8,ILYA KONOVALOV,RUS,transshipment,48.3743,155.0052
KAPITAN FALEYEV(RUS),2018-06-07 15:40,2018-06-07 19:30,3.8,ALEXANDR BELYAKOV,RUS,supply_other,48.6521,155.2004
KAPITAN FALEYEV(RUS),2018-05-31 03:10,2018-05-31 06:50,3.7,BALYUZEK,RUS,supply_other,48.0536,154.6033
KAPITAN FALEYEV(RUS),2018-05-10 05:50,2018-05-11 04:10,22.3,TIGR 2,RUS,transshipment,49.9312,156.3278
KAPITAN FALEYEV(RUS),2018-04-24 07:40,2018-04-24 18:00,10.3,GLIER,RUS,transshipment,49.169,156.2136
KAPITAN FALEYEV(RUS),2018-04-12 16:40,2018-04-14 02:20,33.7,POLTAVA,RUS,transshipment,58.5558,152.8343
KAPITAN FALEYEV(RUS),2018-04-13 04:30,2018-04-14 02:20,21.8,ASTRONOM,RUS,transshipment,58.5119,152.6954
KAPITAN FALEYEV(RUS),2018-04-12 01:40,2018-04-12 09:10,7.5,NIKOLAY CHEPIK,RUS,transshipment,58.2688,153.8036
KAPITAN FALEYEV(RUS),2018-04-12 00:00,2018-04-12 08:00,8.0,BALYUZEK,RUS,transshipment,58.296,153.821
KAPITAN FALEYEV(RUS),2018-03-15 08:10,2018-03-17 07:10,47.0,PLUTONAS,RUS,transshipment,56.2011,149.1646
KAPITAN FALEYEV(RUS),2018-02-25 17:50,2018-02-27 10:50,41.0,TIGR 2,RUS,transshipment,53.2029,154.5644
KAPITAN FALEYEV(RUS),2018-02-24 19:30,2018-02-25 12:50,17.3,RETRIEVER,RUS,transshipment,52.3944,154.796
KAPITAN FALEYEV(RUS),2018-01-12 15:10,2018-01-12 21:40,6.5,ALEXANDR BELYAKOV,RUS,transshipment,53.4303,154.3797
KAPITAN FALEYEV(RUS),2017-07-20 00:00,2017-07-20 04:50,4.8,ORION,RUS,supply_other,48.8963,155.1219
KAPITAN FALEYEV(RUS),2017-07-19 09:50,2017-07-19 23:00,13.2,M.BRYZGALIN,RUS,transshipment,48.945,155.2575
KAPITAN FALEYEV(RUS),2017-06-26 04:30,2017-06-27 05:10,24.7,BALYUZEK,RUS,transshipment,49.2568,155.8679
KAPITAN FALEYEV(RUS),2017-06-01 00:00,2017-06-02 06:00,30.0,TIGR 2,RUS,transshipment,50.6758,155.0283
KAPITAN FALEYEV(RUS),2017-06-01 00:00,2017-06-02 03:00,27.0,ILYA KONOVALOV,RUS,transshipment,50.6636,155.0294
KAPITAN FALEYEV(RUS),2017-05-30 00:10,2017-05-31 11:40,35.5,NIKOLAY CHEPIK,RUS,transshipment,50.989,154.8341
KAPITAN FALEYEV(RUS),2017-05-30 00:00,2017-05-31 11:00,35.0,TIGR 2,RUS,transshipment,50.9853,154.8431
KAPITAN FALEYEV(RUS),2017-04-26 01:20,2017-04-26 04:00,2.7,AERONAVT,RUS,supply_other,54.1632,155.4438
KAPITAN FALEYEV(RUS),2017-04-25 00:30,2017-04-25 22:10,21.7,KAPITAN KAYZER,RUS,transshipment,54.1457,155.4488
KAPITAN FALEYEV(RUS),2017-04-15 20:10,2017-04-16 13:30,17.3,BALYUZEK,RUS,transshipment,58.8201,156.6484
KAPITAN FALEYEV(RUS),2017-04-09 09:00,2017-04-10 10:10,25.2,TIGR 2,RUS,transshipment,58.3026,151.6599
KAPITAN FALEYEV(RUS),2017-04-06 01:10,2017-04-06 11:30,10.3,BALYUZEK,RUS,transshipment,58.585,152.1351
KAPITAN FALEYEV(RUS),2017-03-14 00:00,2017-03-14 17:40,17.7,ORION,RUS,transshipment,58.0228,149.3752
KAPITAN FALEYEV(RUS),2017-03-13 01:40,2017-03-13 19:20,17.7,ORION,RUS,transshipment,57.9918,149.4347
KAPITAN FALEYEV(RUS),2017-03-12 00:00,2017-03-12 19:50,19.8,ORION,RUS,transshipment,57.9697,150.1279
KAPITAN FALEYEV(RUS),2017-03-12 03:00,2017-03-12 11:10,8.2,BALYUZEK,RUS,transshipment,57.9748,150.2968
KAPITAN FALEYEV(RUS),2017-02-13 21:50,2017-02-15 05:00,31.2,ALEXANDR BELYAKOV,RUS,transshipment,54.1372,155.406
KAPITAN FALEYEV(RUS),2017-02-14 06:50,2017-02-14 14:40,7.8,CRYSTAL ATLANTICA,RUS,transshipment,54.1322,155.3983
KAPITAN FALEYEV(RUS),2017-02-12 00:00,2017-02-12 11:30,11.5,ALEXANDR BELYAKOV,RUS,transshipment,55.3307,155.1327
KAPITAN FALEYEV(RUS),2017-01-21 10:10,2017-01-23 04:10,42.0,CRYSTAL AFRICA,RUS,transshipment,55.9621,148.3793
KAPITAN FALEYEV(RUS),2017-01-18 00:00,2017-01-18 08:50,8.8,ARDATOV,RUS,transshipment,56.1847,147.943
KAPITAN FALEYEV(RUS),2017-01-03 03:50,2017-01-03 10:30,6.7,ASTRONOM,RUS,transshipment,43.8473,146.1046
KAPITAN FALEYEV(RUS),2017-01-03 05:00,2017-01-03 10:30,5.5,NIKOLAY CHEPIK,RUS,supply_other,43.8473,146.1047
KAPITAN FALEYEV(RUS),2017-01-01 17:00,2017-01-02 23:50,30.8,ASTRONOM,RUS,transshipment,43.8343,146.0533
KAPITAN FALEYEV(RUS),2017-01-01 18:20,2017-01-02 23:50,29.5,BALYUZEK,RUS,transshipment,43.8339,146.0526
KAPITAN FALEYEV(RUS),2016-10-01 06:30,2016-10-01 09:00,2.5,ILYA KONOVALOV,RUS,supply_other,50.233,156.3994
KAPITAN FALEYEV(RUS),2016-09-07 09:10,2016-09-07 23:40,14.5,MERCURY,RUS,transshipment,48.438,155.4149
KAPITAN FALEYEV(RUS),2016-08-03 07:40,2016-08-03 22:50,15.2,BALYUZEK,RUS,transshipment,48.2137,154.7561
KAPITAN FALEYEV(RUS),2016-07-13 19:20,2016-07-13 21:50,2.5,TAMBOV,RUS,supply_other,50.8515,156.2451
KAPITAN FALEYEV(RUS),2016-07-13 08:50,2016-07-13 11:20,2.5,NIKOLAY CHEPIK,RUS,supply_other,50.8496,156.2477
KAPITAN FALEYEV(RUS),2016-07-12 14:00,2016-07-12 23:00,9.0,NIKOLAY CHEPIK,RUS,transshipment,50.8509,156.2475
KAPITAN FALEYEV(RUS),2016-05-11 21:40,2016-05-11 23:50,2.2,BALYUZEK,RUS,supply_other,50.1102,156.1687
KAPITAN FALEYEV(RUS),2016-05-10 19:30,2016-05-10 22:10,2.7,BALYUZEK,RUS,supply_other,50.0687,156.1838
KAPITAN FALEYEV(RUS),2016-03-29 08:30,2016-03-29 12:40,4.2,ARDATOV,RUS,supply_other,54.1212,155.4374
KAPITAN FALEYEV(RUS),2016-03-02 12:20,2016-03-02 21:10,8.8,ORION,RUS,transshipment,54.1507,155.6988
KAPITAN FALEYEV(RUS),2016-03-01 15:00,2016-03-01 23:50,8.8,ORION,RUS,transshipment,54.1514,155.7249
KAPITAN FALEYEV(RUS),2016-02-11 11:00,2016-02-11 22:10,11.2,BALYUZEK,RUS,transshipment,55.5047,148.929
KAPITAN FALEYEV(RUS),2016-02-10 10:30,2016-02-10 23:50,13.3,BALYUZEK,RUS,transshipment,55.6124,148.8748
KAPITAN FALEYEV(RUS),2015-12-28 10:30,2015-12-28 13:40,3.2,ILYA KONOVALOV,RUS,supply_other,50.309,156.7001
KAPITAN FALEYEV(RUS),2015-12-28 10:30,2015-12-28 13:40,3.2,BALYUZEK,RUS,supply_other,50.3091,156.6998
KAPITAN FALEYEV(RUS),2015-08-24 08:30,2015-08-24 15:20,6.8,KAPITAN MASLOVETS,RUS,transshipment,52.1,143.3463
KAPITAN FALEYEV(RUS),2015-06-22 09:00,2015-06-23 13:00,28.0,BALYUZEK,RUS,transshipment,61.9367,-177.5154
KAPITAN FALEYEV(RUS),2015-06-23 00:00,2015-06-23 13:00,13.0,PELAGIAL,RUS,transshipment,61.983,-177.4823
KAPITAN FALEYEV(RUS),2015-06-22 09:00,2015-06-22 17:20,8.3,PELAGIAL,RUS,transshipment,61.8848,-177.5579
KAPITAN FALEYEV(RUS),2015-06-16 12:20,2015-06-16 23:50,11.5,BALYUZEK,RUS,transshipment,61.6343,-177.734
KAPITAN FALEYEV(RUS),2015-06-02 08:00,2015-06-02 11:10,3.2,UST-KARSK,RUS,supply_other,61.3864,-178.0231
